customer_id,name,email,phone,gender,age,city,registration_date,account_age_days,total_orders,total_spend,avg_order_value,purchase_frequency,last_purchase_days,last_purchase_date,app_sessions_monthly,email_open_rate,wishlist_items,cart_abandonment_rate,reviews_written,avg_rating_given,referrals_made,support_tickets,returns_count,returns_rate,preferred_category,preferred_payment,engagement_score,sentiment_score,brand_interaction,nps_score,reward_preference,behavior_type
SK001339,Iraa Singh,iraa.singh88@outlook.com,+91-7400998897,F,23,Hyderabad,2025-09-24,193,5,14890,2978,3,40,2026-02-24,5,0.23,1,0.56,0,,0,1,0,0.12,Footwear,UPI,40,43,13,6,Discount,occasional
SK001340,Aadhya Sharma,aadhya.sharma57@yahoo.com,+91-8424074689,F,48,Bangalore,2026-01-12,83,17,83062,4886,15,3,2026-04-02,18,0.57,15,0.42,5,3.5,4,1,0,0.04,Accessories,COD,83,72,100,9,Early Access,loyal
SK001341,Rohan Tiwari,rohan.tiwari76@hotmail.com,+91-8536437977,M,28,Pune,2025-03-30,371,8,21608,2701,4,36,2026-02-28,6,0.19,3,0.64,0,,0,1,1,0.15,Sportswear,Credit Card,35,49,21,5,Gift Card,occasional
SK001342,Nikhil Tiwari,nikhil.tiwari31@hotmail.com,+91-9918768899,M,18,Chennai,2025-10-29,158,4,3948,987,0,144,2025-11-12,1,0.01,2,0.26,1,3.9,0,1,0,0.2,Western Wear,Wallet,9,42,13,1,Discount,dormant
SK001343,Sai Desai,sai.desai77@gmail.com,+91-9920981232,M,28,Indore,2024-06-28,646,13,30056,2312,4,17,2026-03-19,11,0.34,4,0.54,2,3.9,0,0,1,0.1,Sportswear,COD,62,74,44,7,Early Access,regular
SK001344,Vihaan Desai,vihaan.desai53@outlook.com,+91-8134030186,M,36,Delhi,2025-05-13,327,5,6405,1281,2,43,2026-02-21,4,0.29,4,0.69,2,4.2,0,1,0,0.13,Ethnic Wear,Debit Card,35,54,30,6,Free Shipping,occasional
SK001345,Aadhya Rao,aadhya.rao28@outlook.com,+91-7686924775,F,23,Kolkata,2025-01-03,457,2,2228,1114,1,91,2026-01-04,2,0.09,0,0.25,0,,0,2,0,0.16,Sportswear,UPI,19,31,4,5,Free Shipping,dormant
SK001346,Advaith Patel,advaith.patel76@gmail.com,+91-8403880286,M,30,Mumbai,2025-09-25,192,5,6700,1340,4,60,2026-02-04,7,0.23,0,0.5,1,3.6,0,1,0,0.09,Western Wear,Debit Card,38,63,19,5,Free Shipping,occasional
SK001347,Pallavi Kulkarni,pallavi.kulkarni83@yahoo.com,+91-7686966245,F,18,Surat,2025-06-03,306,6,17172,2862,1,51,2026-02-13,3,0.17,1,0.59,1,3.6,0,4,1,0.21,Accessories,Debit Card,23,18,14,6,Gift Card,at_risk
SK001348,Nikhil Menon,nikhil.menon64@outlook.com,+91-7696634235,M,27,Lucknow,2024-12-27,464,8,15672,1959,4,16,2026-03-20,12,0.26,4,0.66,3,4.2,0,0,0,0.1,Ethnic Wear,UPI,66,60,51,6,Exclusive Collections,regular
SK001349,Sara Shah,sara.shah77@outlook.com,+91-8637050543,F,32,Jaipur,2024-07-20,624,8,18696,2337,3,45,2026-02-19,7,0.28,0,0.66,1,4.2,0,2,1,0.13,Ethnic Wear,Credit Card,47,36,19,6,Discount,occasional
SK001350,Sai Kumar,sai.kumar4@outlook.com,+91-8564872205,M,31,Chandigarh,2024-06-23,651,5,10630,2126,3,50,2026-02-14,8,0.18,0,0.4,2,3.8,0,0,0,0.09,Footwear,Wallet,53,71,26,7,Discount,occasional
SK001351,Atharva Reddy,atharva.reddy78@gmail.com,+91-7567016065,M,40,Noida,2025-02-08,421,6,14154,2359,4,49,2026-02-15,4,0.27,3,0.28,1,4.5,0,2,0,0.13,Sportswear,UPI,52,50,22,8,Free Shipping,occasional
SK001352,Arnav Kapoor,arnav.kapoor1@outlook.com,+91-9065312744,M,22,Delhi,2024-11-12,509,24,114840,4785,14,10,2026-03-26,24,0.7,7,0.67,9,4.9,4,1,1,0.07,Footwear,Debit Card,85,86,100,8,Cashback,loyal
SK001353,Neha Jain,neha.jain3@hotmail.com,+91-7863765077,F,35,Surat,2025-03-25,376,30,78660,2622,15,14,2026-03-22,23,0.48,20,0.39,7,4.7,2,0,1,0.07,Ethnic Wear,COD,85,79,100,10,Free Shipping,loyal
SK001354,Krishna Kumar,krishna.kumar37@yahoo.com,+91-9870363915,M,37,Ahmedabad,2024-09-30,552,18,58032,3224,12,13,2026-03-23,27,0.56,19,0.44,10,3.7,1,1,1,0.07,Western Wear,UPI,79,89,100,10,Early Access,loyal
SK001355,Dev Pandey,dev.pandey2@gmail.com,+91-7903826817,M,25,Noida,2024-08-31,582,15,24105,1607,4,26,2026-03-10,13,0.39,2,0.5,1,3.9,2,1,1,0.08,Footwear,UPI,73,58,57,9,Free Shipping,regular
SK001356,Tanish Menon,tanish.menon49@outlook.com,+91-9483029396,M,23,Coimbatore,2025-12-25,101,14,45500,3250,7,14,2026-03-22,10,0.44,9,0.38,5,4.8,2,3,1,0.1,Ethnic Wear,UPI,63,43,92,6,Cashback,regular
SK001357,Vikram Goel,vikram.goel85@yahoo.com,+91-8529941223,M,49,Mumbai,2024-12-19,472,16,113552,7097,11,3,2026-04-02,27,0.53,20,0.46,8,4.2,5,1,0,0.03,Western Wear,Debit Card,94,87,100,9,Exclusive Collections,loyal
SK001358,Ritvik Agarwal,ritvik.agarwal33@gmail.com,+91-7277454322,M,28,Indore,2025-08-13,235,8,9240,1155,2,38,2026-02-26,8,0.2,5,0.39,1,4.9,0,0,1,0.14,Footwear,Debit Card,39,54,36,6,Gift Card,occasional
SK001359,Ayaan Pillai,ayaan.pillai20@yahoo.com,+91-8236758691,M,36,Ahmedabad,2026-02-10,54,2,2690,1345,3,51,2026-02-13,4,0.2,1,0.53,0,,0,1,0,0.13,Footwear,UPI,37,56,11,8,Discount,occasional
SK001360,Megha Gupta,megha.gupta96@hotmail.com,+91-8982375601,F,36,Delhi,2024-12-01,490,7,10836,1548,3,54,2026-02-10,4,0.16,5,0.68,1,3.6,0,2,0,0.09,Sportswear,Debit Card,47,49,28,5,Free Shipping,occasional
SK001361,Anvi Agarwal,anvi.agarwal42@gmail.com,+91-8002375993,F,18,Hyderabad,2024-09-14,568,10,15020,1502,2,45,2026-02-19,1,0.14,1,0.28,0,,0,5,1,0.2,Ethnic Wear,Wallet,23,19,5,5,Gift Card,at_risk
SK001362,Simran Gupta,simran.gupta12@outlook.com,+91-8740977478,F,34,Chennai,2026-02-01,63,7,8127,1161,3,46,2026-02-18,6,0.24,2,0.28,1,4.7,0,1,0,0.1,Ethnic Wear,UPI,47,49,23,7,Cashback,occasional
SK001363,Kabir Iyer,kabir.iyer87@yahoo.com,+91-7960868599,M,33,Vadodara,2025-02-20,409,5,6575,1315,4,37,2026-02-27,3,0.29,5,0.27,2,3.8,0,1,0,0.14,Western Wear,COD,45,44,31,6,Cashback,occasional
SK001364,Jyoti Nair,jyoti.nair34@hotmail.com,+91-7652678537,F,49,Vadodara,2024-07-21,623,39,292110,7490,13,6,2026-03-30,27,0.48,17,0.41,8,4.1,3,1,1,0.05,Sportswear,Wallet,87,72,100,9,Cashback,loyal
SK001365,Iraa Patel,iraa.patel52@gmail.com,+91-7013673544,F,33,Kolkata,2024-09-14,568,12,47736,3978,6,18,2026-03-18,8,0.39,5,0.59,2,4.9,1,0,0,0.08,Footwear,UPI,74,67,51,6,Early Access,regular
SK001366,Isha Iyer,isha.iyer62@outlook.com,+91-7104212616,F,39,Ahmedabad,2024-11-26,495,10,32660,3266,6,15,2026-03-21,11,0.44,2,0.46,1,3.8,2,2,0,0.09,Western Wear,Debit Card,58,48,53,6,Free Shipping,regular
SK001367,Darsh Iyer,darsh.iyer63@gmail.com,+91-9574553745,M,40,Bhopal,2024-07-29,615,14,53984,3856,7,30,2026-03-06,12,0.3,6,0.37,3,3.8,2,1,1,0.1,Footwear,Debit Card,58,61,77,9,Exclusive Collections,regular
SK001368,Neha Agarwal,neha.agarwal98@outlook.com,+91-9321346117,F,29,Ahmedabad,2024-06-14,660,2,3506,1753,4,34,2026-03-02,8,0.24,2,0.25,0,,0,1,0,0.1,Ethnic Wear,Credit Card,54,59,22,5,Gift Card,occasional
SK001369,Kabir Verma,kabir.verma35@yahoo.com,+91-9981291544,M,53,Vadodara,2025-10-01,186,3,6909,2303,2,59,2026-02-05,7,0.17,1,0.32,1,3.7,0,0,0,0.13,Western Wear,Wallet,38,68,22,6,Cashback,occasional
SK001370,Aanya Chopra,aanya.chopra20@outlook.com,+91-7010015815,F,24,Bhopal,2024-04-10,725,15,31965,2131,7,23,2026-03-13,15,0.26,7,0.67,3,4.1,1,2,1,0.1,Footwear,COD,73,43,76,8,Cashback,regular
SK001371,Sonal Menon,sonal.menon57@gmail.com,+91-7230680582,F,18,Nagpur,2025-12-20,106,8,13376,1672,3,38,2026-02-26,3,0.2,4,0.62,0,,0,2,1,0.14,Accessories,Credit Card,37,37,18,7,Cashback,occasional
SK001372,Tanvi Nair,tanvi.nair69@outlook.com,+91-8574516239,F,18,Surat,2025-04-17,353,2,4274,2137,4,43,2026-02-21,8,0.18,3,0.35,2,4.1,0,1,0,0.1,Ethnic Wear,UPI,36,52,35,7,Gift Card,occasional
SK001373,Karthik Singh,karthik.singh49@yahoo.com,+91-7557132928,M,27,Gurgaon,2024-10-20,532,4,6844,1711,2,49,2026-02-15,1,0.05,1,0.26,2,4.4,0,2,0,0.17,Footwear,UPI,29,32,15,6,Gift Card,at_risk
SK001374,Priya Malhotra,priya.malhotra1@outlook.com,+91-7028937202,F,18,Bangalore,2025-11-22,134,18,58212,3234,9,7,2026-03-29,28,0.52,9,0.27,3,3.9,3,1,1,0.06,Accessories,Debit Card,86,68,100,8,Free Shipping,loyal
SK001375,Saanvi Kumar,saanvi.kumar3@outlook.com,+91-8957170672,F,25,Lucknow,2024-12-03,488,15,51375,3425,4,32,2026-03-04,11,0.44,4,0.29,4,4.8,0,2,1,0.07,Sportswear,UPI,68,57,54,9,Cashback,regular
SK001376,Krishna Mehta,krishna.mehta52@outlook.com,+91-7591264664,M,32,Mumbai,2024-11-29,492,12,21396,1783,7,30,2026-03-06,14,0.43,10,0.38,3,3.9,1,1,1,0.12,Accessories,Credit Card,73,53,83,7,Early Access,regular
SK001377,Shruti Pandey,shruti.pandey80@hotmail.com,+91-7645841905,F,34,Mumbai,2025-10-22,165,7,21826,3118,1,82,2026-01-13,3,0.06,3,0.25,0,,0,4,1,0.25,Ethnic Wear,Wallet,35,13,15,5,Free Shipping,at_risk
SK001378,Neha Mittal,neha.mittal63@yahoo.com,+91-7759958427,F,28,Bangalore,2026-02-28,36,8,21216,2652,5,21,2026-03-15,15,0.37,5,0.35,4,4.6,2,2,0,0.06,Western Wear,UPI,63,63,85,8,Free Shipping,regular
SK001379,Aakash Saxena,aakash.saxena26@outlook.com,+91-8142981557,M,25,Delhi,2025-06-28,281,7,7140,1020,2,53,2026-02-11,7,0.23,3,0.65,1,4.3,0,2,0,0.08,Western Wear,UPI,37,55,28,6,Cashback,occasional
SK001380,Arnav Singh,arnav.singh30@hotmail.com,+91-9737497893,M,27,Delhi,2025-07-26,253,20,82380,4119,15,11,2026-03-25,27,0.5,7,0.62,3,4.7,5,2,1,0.07,Footwear,Credit Card,91,54,100,10,Free Shipping,loyal
SK001381,Karthik Sharma,karthik.sharma56@outlook.com,+91-8212954844,M,37,Vadodara,2024-12-29,462,25,123525,4941,14,4,2026-04-01,22,0.61,16,0.5,4,4.6,1,2,0,0.02,Sportswear,Debit Card,92,57,100,9,Early Access,loyal
SK001382,Divya Shah,divya.shah99@hotmail.com,+91-7592984464,F,21,Indore,2024-05-21,684,7,16898,2414,2,86,2026-01-09,3,0.14,0,0.66,1,4.0,0,3,1,0.17,Sportswear,COD,31,25,11,5,Free Shipping,at_risk
SK001383,Laksh Khanna,laksh.khanna22@gmail.com,+91-9909468063,M,25,Noida,2025-05-16,324,8,14336,1792,4,46,2026-02-18,6,0.17,1,0.24,2,4.8,0,1,1,0.14,Footwear,Debit Card,52,47,25,6,Gift Card,occasional
SK001384,Aarav Kapoor,aarav.kapoor68@outlook.com,+91-9104974884,M,35,Vadodara,2024-05-22,683,6,11928,1988,6,20,2026-03-16,9,0.41,7,0.59,3,4.4,1,1,0,0.06,Western Wear,UPI,68,75,64,9,Early Access,regular
SK001385,Aryan Chopra,aryan.chopra25@outlook.com,+91-8469627389,M,32,Lucknow,2024-06-21,653,13,34047,2619,6,16,2026-03-20,12,0.31,6,0.22,3,4.4,2,1,1,0.1,Ethnic Wear,Debit Card,63,58,77,6,Exclusive Collections,regular
SK001386,Prisha Patel,prisha.patel13@outlook.com,+91-9404030548,F,18,Nagpur,2024-10-09,543,13,28340,2180,7,27,2026-03-09,15,0.37,6,0.23,5,4.1,2,3,1,0.09,Sportswear,Credit Card,56,47,93,6,Exclusive Collections,regular
SK001387,Komal Singh,komal.singh30@gmail.com,+91-9790634735,F,42,Noida,2024-07-08,636,6,14526,2421,5,31,2026-03-05,12,0.37,10,0.4,2,4.5,1,1,0,0.06,Accessories,Credit Card,68,70,74,8,Cashback,regular
SK001388,Veer Kapoor,veer.kapoor42@outlook.com,+91-9137436242,M,27,Hyderabad,2024-12-02,489,8,20472,2559,3,48,2026-02-16,4,0.23,3,0.35,0,,0,2,0,0.12,Ethnic Wear,Wallet,35,39,17,8,Free Shipping,occasional
SK001389,Atharva Joshi,atharva.joshi91@hotmail.com,+91-9449467344,M,20,Pune,2025-12-09,117,6,20490,3415,4,31,2026-03-05,13,0.32,6,0.36,5,4.3,0,2,0,0.06,Accessories,Wallet,69,59,69,7,Exclusive Collections,regular
SK001390,Anika Nair,anika.nair16@outlook.com,+91-7380157204,F,18,Jaipur,2025-09-25,192,14,52164,3726,7,10,2026-03-26,14,0.44,7,0.55,2,3.7,2,3,1,0.08,Western Wear,Credit Card,69,43,79,8,Exclusive Collections,regular
SK001391,Rahul Saxena,rahul.saxena64@yahoo.com,+91-8171269121,M,42,Delhi,2025-08-17,231,7,13118,1874,1,75,2026-01-20,2,0.06,2,0.38,0,,0,2,1,0.18,Accessories,COD,36,33,10,4,Gift Card,at_risk
SK001392,Swati Pillai,swati.pillai92@yahoo.com,+91-9046588054,F,18,Coimbatore,2025-01-17,443,7,19033,2719,6,27,2026-03-09,10,0.38,8,0.4,5,5.0,0,3,0,0.08,Western Wear,Wallet,69,50,69,8,Early Access,regular
SK001393,Pooja Pillai,pooja.pillai44@yahoo.com,+91-9740636114,F,36,Pune,2025-09-05,212,26,153634,5909,11,12,2026-03-24,15,0.49,5,0.64,11,4.4,3,1,1,0.07,Ethnic Wear,Wallet,94,82,100,10,Cashback,loyal
SK001394,Aaradhya Kapoor,aaradhya.kapoor18@yahoo.com,+91-8273232667,F,40,Kochi,2024-07-18,626,8,21656,2707,2,51,2026-02-13,6,0.25,5,0.24,0,,0,2,1,0.14,Ethnic Wear,Wallet,40,37,27,7,Cashback,occasional
SK001395,Dhruv Kumar,dhruv.kumar61@hotmail.com,+91-8385683212,M,28,Chennai,2024-05-01,704,8,10424,1303,1,66,2026-01-29,4,0.08,2,0.58,1,3.8,0,4,1,0.2,Sportswear,UPI,36,20,19,4,Free Shipping,at_risk
SK001396,Kritika Menon,kritika.menon6@hotmail.com,+91-7518678582,F,47,Delhi,2024-11-20,501,3,3501,1167,2,34,2026-03-02,4,0.23,0,0.46,0,,0,2,0,0.12,Sportswear,Credit Card,44,50,8,5,Gift Card,occasional
SK001397,Anika Shah,anika.shah24@gmail.com,+91-7537744754,F,22,Bangalore,2025-11-15,141,20,96920,4846,14,5,2026-03-31,27,0.69,12,0.68,10,4.1,1,2,0,0.03,Sportswear,COD,82,88,100,8,Free Shipping,loyal
SK001398,Ishaan Kulkarni,ishaan.kulkarni65@gmail.com,+91-7261736048,M,37,Kochi,2025-08-31,217,3,5979,1993,4,60,2026-02-04,7,0.24,4,0.45,0,,0,1,0,0.14,Ethnic Wear,Credit Card,45,42,26,6,Discount,occasional
SK001399,Sonal Agarwal,sonal.agarwal20@gmail.com,+91-7559918285,F,33,Kochi,2025-09-22,195,13,22555,1735,4,17,2026-03-19,14,0.43,3,0.61,4,4.5,2,1,1,0.1,Footwear,Debit Card,60,58,77,8,Early Access,regular
SK001400,Krishna Kumar,krishna.kumar61@hotmail.com,+91-7365839362,M,49,Nagpur,2024-09-24,558,18,103338,5741,15,11,2026-03-25,25,0.52,16,0.63,9,3.5,2,0,0,0.05,Ethnic Wear,Credit Card,92,89,100,10,Exclusive Collections,loyal
SK001401,Ananya Gupta,ananya.gupta4@outlook.com,+91-7758057160,F,29,Surat,2025-05-14,326,34,212976,6264,13,7,2026-03-29,15,0.61,5,0.44,15,4.1,5,0,0,0.02,Sportswear,Credit Card,79,95,100,10,Cashback,loyal
SK001402,Saanvi Rao,saanvi.rao93@outlook.com,+91-8396214490,F,36,Lucknow,2024-05-29,676,13,39949,3073,6,12,2026-03-24,13,0.33,2,0.45,4,4.6,2,2,0,0.07,Ethnic Wear,Wallet,57,69,72,6,Early Access,regular
SK001403,Nisha Iyer,nisha.iyer1@hotmail.com,+91-7719489851,F,33,Lucknow,2025-12-09,117,24,171552,7148,9,15,2026-03-21,28,0.53,11,0.64,15,3.7,3,0,1,0.07,Western Wear,Credit Card,95,95,100,9,Early Access,loyal
SK001404,Karthik Kulkarni,karthik.kulkarni35@outlook.com,+91-9666135634,M,18,Chandigarh,2024-06-30,644,7,14616,2088,4,36,2026-02-28,3,0.22,1,0.55,1,4.9,0,0,0,0.11,Western Wear,Debit Card,51,68,14,6,Gift Card,occasional
SK001405,Divya Pandey,divya.pandey79@yahoo.com,+91-7110940044,F,30,Surat,2024-06-01,673,14,47278,3377,7,21,2026-03-15,10,0.45,10,0.48,4,4.4,0,3,1,0.08,Ethnic Wear,Wallet,66,58,70,8,Cashback,regular
SK001406,Rajesh Mehta,rajesh.mehta37@hotmail.com,+91-8398918435,M,26,Delhi,2025-09-14,203,14,35210,2515,5,11,2026-03-25,14,0.36,9,0.59,5,4.1,1,0,1,0.1,Footwear,UPI,64,80,90,9,Exclusive Collections,regular
SK001407,Aarush Nair,aarush.nair75@hotmail.com,+91-7343889869,M,33,Chandigarh,2024-11-29,492,14,23114,1651,6,16,2026-03-20,12,0.28,2,0.68,5,4.6,2,0,1,0.1,Accessories,Debit Card,70,71,75,8,Free Shipping,regular
SK001408,Angel Reddy,angel.reddy27@yahoo.com,+91-8019213105,F,36,Vadodara,2024-05-05,700,3,6585,2195,4,59,2026-02-05,8,0.18,3,0.23,2,3.5,0,0,0,0.12,Western Wear,UPI,52,61,35,8,Discount,occasional
SK001409,Dev Sharma,dev.sharma1@outlook.com,+91-8897323105,M,45,Indore,2025-05-10,330,9,21591,2399,5,12,2026-03-24,9,0.26,3,0.41,5,4.4,0,3,0,0.08,Western Wear,UPI,59,46,52,9,Cashback,regular
SK001410,Ayaan Verma,ayaan.verma95@hotmail.com,+91-8925628010,M,18,Pune,2025-07-06,273,3,7140,2380,3,30,2026-03-06,7,0.2,1,0.57,0,,0,1,0,0.12,Accessories,Credit Card,39,58,17,5,Cashback,occasional
SK001411,Sai Sharma,sai.sharma28@yahoo.com,+91-8026090820,M,32,Pune,2025-01-30,430,6,15030,2505,3,57,2026-02-07,8,0.25,5,0.64,2,3.8,0,1,0,0.12,Western Wear,Wallet,44,66,41,8,Discount,occasional
SK001412,Laksh Sharma,laksh.sharma7@gmail.com,+91-7244647360,M,19,Chennai,2025-12-06,120,8,26008,3251,7,31,2026-03-05,13,0.38,2,0.37,1,3.9,0,3,0,0.07,Accessories,Debit Card,74,40,37,8,Cashback,regular
SK001413,Tanvi Agarwal,tanvi.agarwal2@hotmail.com,+91-7986939739,F,37,Noida,2025-04-07,363,8,27264,3408,3,69,2026-01-26,4,0.09,0,0.37,2,4.0,0,2,1,0.17,Accessories,UPI,31,41,18,3,Free Shipping,at_risk
SK001414,Tanish Joshi,tanish.joshi67@yahoo.com,+91-9835285221,M,54,Hyderabad,2026-02-18,46,20,146120,7306,12,11,2026-03-25,17,0.66,20,0.62,12,4.6,1,0,0,0.04,Accessories,Wallet,90,95,100,8,Free Shipping,loyal
SK001415,Anvi Singh,anvi.singh68@outlook.com,+91-7556070163,F,28,Jaipur,2026-02-07,57,2,3066,1533,3,42,2026-02-22,7,0.25,3,0.21,1,3.8,0,0,0,0.08,Ethnic Wear,Debit Card,45,64,28,5,Gift Card,occasional
SK001416,Jyoti Joshi,jyoti.joshi27@gmail.com,+91-9546899773,F,24,Kolkata,2025-03-01,400,22,55000,2500,15,4,2026-04-01,23,0.64,18,0.51,9,4.4,5,1,1,0.06,Accessories,Wallet,88,92,100,8,Exclusive Collections,loyal
SK001417,Shaurya Mittal,shaurya.mittal68@hotmail.com,+91-7168242627,M,27,Lucknow,2024-10-25,527,7,14357,2051,3,50,2026-02-14,6,0.3,5,0.65,0,,0,0,0,0.11,Western Wear,UPI,53,53,27,7,Discount,occasional
SK001418,Jyoti Bhatia,jyoti.bhatia2@hotmail.com,+91-8819098774,F,19,Kochi,2024-08-15,598,7,14224,2032,1,77,2026-01-18,1,0.07,0,0.5,2,4.4,0,1,1,0.22,Ethnic Wear,Debit Card,31,43,12,4,Gift Card,at_risk
SK001419,Ishaan Goel,ishaan.goel30@outlook.com,+91-7749734900,M,18,Bangalore,2025-10-17,170,8,17944,2243,5,14,2026-03-22,8,0.3,5,0.44,1,3.6,1,1,0,0.12,Accessories,Wallet,59,46,46,6,Exclusive Collections,regular
SK001420,Vivaan Nair,vivaan.nair4@outlook.com,+91-9935835510,M,34,Delhi,2025-11-03,153,16,63504,3969,13,8,2026-03-28,15,0.59,15,0.68,9,4.9,5,0,0,0.05,Sportswear,Wallet,80,87,100,8,Exclusive Collections,loyal
SK001421,Ananya Agarwal,ananya.agarwal42@gmail.com,+91-8536422649,F,31,Jaipur,2026-01-31,64,2,2190,1095,3,37,2026-02-27,3,0.23,5,0.64,0,,0,0,0,0.14,Footwear,Wallet,49,65,21,5,Gift Card,occasional
SK001422,Aditya Mehta,aditya.mehta61@outlook.com,+91-9653224528,M,24,Vadodara,2025-12-28,98,6,17436,2906,4,60,2026-02-04,4,0.21,0,0.37,2,4.0,0,1,0,0.09,Footwear,Debit Card,53,61,18,5,Free Shipping,occasional
SK001423,Tanvi Malhotra,tanvi.malhotra68@yahoo.com,+91-9741828120,F,21,Vadodara,2026-01-16,79,2,5376,2688,4,43,2026-02-21,5,0.25,1,0.39,2,3.7,0,0,0,0.1,Accessories,Debit Card,39,65,23,5,Free Shipping,occasional
SK001424,Khushi Pillai,khushi.pillai86@gmail.com,+91-8738152947,F,40,Bangalore,2024-09-10,572,15,86760,5784,14,10,2026-03-26,26,0.48,13,0.4,3,4.2,4,2,0,0.07,Western Wear,Credit Card,89,62,100,10,Early Access,loyal
SK001425,Diya Joshi,diya.joshi61@hotmail.com,+91-7315154870,F,44,Noida,2025-10-25,162,8,14936,1867,3,46,2026-02-18,4,0.29,2,0.55,0,,0,2,1,0.13,Western Wear,COD,45,40,14,8,Gift Card,occasional
SK001426,Aanya Pillai,aanya.pillai83@gmail.com,+91-9154782288,F,33,Pune,2024-04-14,721,6,17280,2880,2,41,2026-02-23,4,0.2,3,0.25,2,4.6,0,1,0,0.09,Sportswear,Credit Card,48,58,27,6,Cashback,occasional
SK001427,Dhruv Saxena,dhruv.saxena74@gmail.com,+91-8180950693,M,18,Delhi,2024-04-19,716,2,2916,1458,4,36,2026-02-28,8,0.24,5,0.52,2,3.7,0,2,0,0.14,Footwear,COD,48,49,41,5,Discount,occasional
SK001428,Pooja Gupta,pooja.gupta40@hotmail.com,+91-9889238864,F,30,Coimbatore,2025-12-05,121,6,7386,1231,2,39,2026-02-25,7,0.19,1,0.25,2,4.4,0,0,0,0.1,Sportswear,UPI,38,75,27,7,Cashback,occasional
SK001429,Kritika Rao,kritika.rao37@gmail.com,+91-8206684870,F,35,Coimbatore,2024-07-26,618,14,49238,3517,5,32,2026-03-04,10,0.27,7,0.31,3,4.5,0,0,1,0.11,Accessories,Debit Card,69,59,56,6,Exclusive Collections,regular
SK001430,Megha Joshi,megha.joshi81@gmail.com,+91-9003263876,F,29,Bangalore,2025-06-13,296,3,9417,3139,1,69,2026-01-26,3,0.11,1,0.48,1,4.6,0,3,0,0.17,Ethnic Wear,Credit Card,20,29,14,4,Free Shipping,at_risk
SK001431,Pallavi Rao,pallavi.rao38@yahoo.com,+91-8061129338,F,30,Bangalore,2024-08-29,584,11,37763,3433,5,12,2026-03-24,15,0.27,2,0.56,4,4.1,2,0,0,0.06,Accessories,Credit Card,72,69,76,8,Cashback,regular
SK001432,Aaradhya Sharma,aaradhya.sharma36@gmail.com,+91-9848923752,F,25,Bangalore,2025-08-18,230,5,13230,2646,4,32,2026-03-04,5,0.29,0,0.56,1,4.9,0,0,0,0.12,Accessories,COD,45,56,15,8,Discount,occasional
SK001433,Komal Goel,komal.goel21@yahoo.com,+91-9475899305,F,29,Lucknow,2025-07-12,267,6,19158,3193,3,54,2026-02-10,3,0.07,2,0.49,2,3.6,0,5,1,0.17,Sportswear,Wallet,27,19,22,4,Cashback,at_risk
SK001434,Shaurya Chopra,shaurya.chopra96@outlook.com,+91-7483949719,M,41,Delhi,2025-07-04,275,12,23652,1971,7,23,2026-03-13,15,0.29,9,0.26,4,4.8,2,3,1,0.1,Western Wear,Credit Card,61,43,97,8,Free Shipping,regular
SK001435,Pari Reddy,pari.reddy60@yahoo.com,+91-8445291653,F,33,Gurgaon,2024-07-07,637,2,3466,1733,0,144,2025-11-12,1,0.06,1,0.27,0,,0,2,0,0.15,Footwear,UPI,14,36,5,4,Cashback,dormant
SK001436,Tanvi Iyer,tanvi.iyer76@gmail.com,+91-7780648735,F,26,Hyderabad,2025-08-07,241,12,35172,2931,9,11,2026-03-25,30,0.5,20,0.64,8,4.5,2,2,0,0.07,Sportswear,COD,94,79,100,8,Exclusive Collections,loyal
SK001437,Aanya Malhotra,aanya.malhotra2@gmail.com,+91-8708382918,F,29,Gurgaon,2025-05-23,317,15,26580,1772,5,32,2026-03-04,10,0.27,8,0.28,4,4.4,2,3,1,0.12,Western Wear,Debit Card,60,43,84,9,Early Access,regular
SK001438,Aanya Sharma,aanya.sharma89@hotmail.com,+91-7413061818,F,45,Noida,2024-11-06,515,2,4618,2309,0,104,2025-12-22,0,0.04,0,0.66,1,3.6,0,2,0,0.14,Accessories,Wallet,19,37,5,2,Discount,dormant
SK001439,Vivaan Verma,vivaan.verma46@outlook.com,+91-8821477942,M,21,Nagpur,2025-08-02,246,4,5352,1338,2,30,2026-03-06,6,0.17,2,0.38,2,4.6,0,2,0,0.09,Accessories,Debit Card,40,60,28,6,Cashback,occasional
SK001440,Rajesh Sharma,rajesh.sharma84@outlook.com,+91-9643380758,M,25,Lucknow,2025-10-21,166,6,15114,2519,7,18,2026-03-18,11,0.34,6,0.63,3,4.6,1,3,0,0.08,Accessories,Credit Card,66,44,65,7,Early Access,regular
SK001441,Rajesh Tiwari,rajesh.tiwari72@gmail.com,+91-8955923812,M,30,Vadodara,2025-02-02,427,8,23952,2994,6,26,2026-03-10,9,0.41,10,0.56,1,3.7,1,2,0,0.06,Footwear,Wallet,65,51,63,6,Free Shipping,regular
SK001442,Divya Verma,divya.verma23@outlook.com,+91-7108415945,F,25,Jaipur,2025-12-21,105,9,23418,2602,5,30,2026-03-06,14,0.29,4,0.23,4,4.0,2,0,0,0.1,Western Wear,UPI,70,69,80,8,Exclusive Collections,regular
SK001443,Kritika Sharma,kritika.sharma42@yahoo.com,+91-9599931483,F,44,Kolkata,2026-01-01,94,8,11320,1415,4,52,2026-02-12,5,0.3,0,0.39,0,,0,0,0,0.09,Accessories,Wallet,45,64,10,5,Discount,occasional
